Location,Target,Type,Unit,Bin_start_incl,Bin_end_notincl,PPFST Crowd
HHS Region 1,4 wk ahead,Bin,percent,7.8,7.9,0.000836631
HHS Region 1,4 wk ahead,Bin,percent,7.9,8,0.000527448
HHS Region 1,4 wk ahead,Bin,percent,8,8.1,0.000527447
HHS Region 1,4 wk ahead,Bin,percent,8.1,8.2,0.000682038
HHS Region 1,4 wk ahead,Bin,percent,8.2,8.3,0.000682037
HHS Region 1,4 wk ahead,Bin,percent,8.3,8.4,0.000682037
HHS Region 1,4 wk ahead,Bin,percent,8.4,8.5,0.000527446
HHS Region 1,4 wk ahead,Bin,percent,8.5,8.6,0.000527445
HHS Region 1,4 wk ahead,Bin,percent,8.6,8.7,0.000527445
HHS Region 1,4 wk ahead,Bin,percent,8.7,8.8,0.000527445
HHS Region 1,4 wk ahead,Bin,percent,8.8,8.9,0.000682036
HHS Region 1,4 wk ahead,Bin,percent,8.9,9,0.000527445
HHS Region 1,4 wk ahead,Bin,percent,9,9.1,0.000527445
HHS Region 1,4 wk ahead,Bin,percent,9.1,9.2,0.000527445
HHS Region 1,4 wk ahead,Bin,percent,9.2,9.3,0.000527445
HHS Region 1,4 wk ahead,Bin,percent,9.3,9.4,0.000527445
HHS Region 1,4 wk ahead,Bin,percent,9.4,9.5,0.000527445
HHS Region 1,4 wk ahead,Bin,percent,9.5,9.6,0.000527445
HHS Region 1,4 wk ahead,Bin,percent,9.6,9.7,0.000682036
HHS Region 1,4 wk ahead,Bin,percent,9.7,9.8,0.000527445
HHS Region 1,4 wk ahead,Bin,percent,9.8,9.9,0.000527445
HHS Region 1,4 wk ahead,Bin,percent,9.9,10,0.000527445
HHS Region 1,4 wk ahead,Bin,percent,10,10.1,0.000527445
HHS Region 1,4 wk ahead,Bin,percent,10.1,10.2,0.000527445
HHS Region 1,4 wk ahead,Bin,percent,10.2,10.3,0.000527445
HHS Region 1,4 wk ahead,Bin,percent,10.3,10.4,0.000527445
HHS Region 1,4 wk ahead,Bin,percent,10.4,10.5,0.000527445
HHS Region 1,4 wk ahead,Bin,percent,10.5,10.6,0.000527445
HHS Region 1,4 wk ahead,Bin,percent,10.6,10.7,0.000527445
HHS Region 1,4 wk ahead,Bin,percent,10.7,10.8,0.000527445
HHS Region 1,4 wk ahead,Bin,percent,10.8,10.9,0.000527445
HHS Region 1,4 wk ahead,Bin,percent,10.9,11,0.000527445
HHS Region 1,4 wk ahead,Bin,percent,11,11.1,0.000527445
HHS Region 1,4 wk ahead,Bin,percent,11.1,11.2,0.000527445
HHS Region 1,4 wk ahead,Bin,percent,11.2,11.3,0.000527445
HHS Region 1,4 wk ahead,Bin,percent,11.3,11.4,0.000527445
HHS Region 1,4 wk ahead,Bin,percent,11.4,11.5,0.000527445
HHS Region 1,4 wk ahead,Bin,percent,11.5,11.6,0.000527445
HHS Region 1,4 wk ahead,Bin,percent,11.6,11.7,0.000527445
HHS Region 1,4 wk ahead,Bin,percent,11.7,11.8,0.000527445
HHS Region 1,4 wk ahead,Bin,percent,11.8,11.9,0.000527445
HHS Region 1,4 wk ahead,Bin,percent,11.9,12,0.000527445
HHS Region 1,4 wk ahead,Bin,percent,12,12.1,0.000527445
HHS Region 1,4 wk ahead,Bin,percent,12.1,12.2,0.000527445
HHS Region 1,4 wk ahead,Bin,percent,12.2,12.3,0.000527445
HHS Region 1,4 wk ahead,Bin,percent,12.3,12.4,0.000527445
HHS Region 1,4 wk ahead,Bin,percent,12.4,12.5,0.000527445
HHS Region 1,4 wk ahead,Bin,percent,12.5,12.6,0.000527445
HHS Region 1,4 wk ahead,Bin,percent,12.6,12.7,0.000527445
HHS Region 1,4 wk ahead,Bin,percent,12.7,12.8,0.000527445
HHS Region 1,4 wk ahead,Bin,percent,12.8,12.9,0.000527445
HHS Region 1,4 wk ahead,Bin,percent,12.9,13,0.000527445
HHS Region 1,4 wk ahead,Bin,percent,13,100,0.000527445
HHS Region 2,Season onset,Point,week,NA,NA,48.705804
HHS Region 2,Season onset,Bin,week,40,41,0.001476537
HHS Region 2,Season onset,Bin,week,41,42,0.00161123
HHS Region 2,Season onset,Bin,week,42,43,0.001645179
HHS Region 2,Season onset,Bin,week,43,44,0.001769659
HHS Region 2,Season onset,Bin,week,44,45,0.001825689
HHS Region 2,Season onset,Bin,week,45,46,0.001991847
HHS Region 2,Season onset,Bin,week,46,47,0.002340118
HHS Region 2,Season onset,Bin,week,47,48,0.079440333
HHS Region 2,Season onset,Bin,week,48,49,0.563226312
HHS Region 2,Season onset,Bin,week,49,50,0.101885741
HHS Region 2,Season onset,Bin,week,50,51,0.093317912
HHS Region 2,Season onset,Bin,week,51,52,0.026860251
HHS Region 2,Season onset,Bin,week,52,53,0.011723287
HHS Region 2,Season onset,Bin,week,1,2,0.007300846
HHS Region 2,Season onset,Bin,week,2,3,0.009293069
HHS Region 2,Season onset,Bin,week,3,4,0.011536141
HHS Region 2,Season onset,Bin,week,4,5,0.008692623
HHS Region 2,Season onset,Bin,week,5,6,0.006833411
HHS Region 2,Season onset,Bin,week,6,7,0.006992952
HHS Region 2,Season onset,Bin,week,7,8,0.004611828
HHS Region 2,Season onset,Bin,week,8,9,0.002766273
HHS Region 2,Season onset,Bin,week,9,10,0.001956402
HHS Region 2,Season onset,Bin,week,10,11,0.001887165
HHS Region 2,Season onset,Bin,week,11,12,0.001458546
HHS Region 2,Season onset,Bin,week,12,13,0.001239101
HHS Region 2,Season onset,Bin,week,13,14,0.001247987
HHS Region 2,Season onset,Bin,week,14,15,0.001021177
HHS Region 2,Season onset,Bin,week,15,16,0.000918624
HHS Region 2,Season onset,Bin,week,16,17,0.000946069
HHS Region 2,Season onset,Bin,week,17,18,0.000893567
HHS Region 2,Season onset,Bin,week,18,19,0.000752013
HHS Region 2,Season onset,Bin,week,19,20,0.000752013
HHS Region 2,Season onset,Bin,week,20,21,0.000752013
HHS Region 2,Season onset,Bin,week,none,none,0.039034087
HHS Region 2,Season peak week,Point,week,NA,NA,3.89241275
HHS Region 2,Season peak week,Bin,week,40,41,0.002124264
HHS Region 2,Season peak week,Bin,week,41,42,0.002204977
HHS Region 2,Season peak week,Bin,week,42,43,0.002329927
HHS Region 2,Season peak week,Bin,week,43,44,0.002401598
HHS Region 2,Season peak week,Bin,week,44,45,0.002338981
HHS Region 2,Season peak week,Bin,week,45,46,0.002523379
HHS Region 2,Season peak week,Bin,week,46,47,0.002728272
HHS Region 2,Season peak week,Bin,week,47,48,0.003600908
HHS Region 2,Season peak week,Bin,week,48,49,0.02147204
HHS Region 2,Season peak week,Bin,week,49,50,0.0141887
HHS Region 2,Season peak week,Bin,week,50,51,0.021383921
HHS Region 2,Season peak week,Bin,week,51,52,0.038749621
HHS Region 2,Season peak week,Bin,week,52,53,0.063746824
HHS Region 2,Season peak week,Bin,week,1,2,0.065241778
HHS Region 2,Season peak week,Bin,week,2,3,0.079577224
HHS Region 2,Season peak week,Bin,week,3,4,0.103726525
HHS Region 2,Season peak week,Bin,week,4,5,0.120527055
HHS Region 2,Season peak week,Bin,week,5,6,0.11498345
HHS Region 2,Season peak week,Bin,week,6,7,0.107904229
HHS Region 2,Season peak week,Bin,week,7,8,0.078980816
HHS Region 2,Season peak week,Bin,week,8,9,0.048404438
HHS Region 2,Season peak week,Bin,week,9,10,0.02561042
HHS Region 2,Season peak week,Bin,week,10,11,0.015925622
HHS Region 2,Season peak week,Bin,week,11,12,0.01097508
HHS Region 2,Season peak week,Bin,week,12,13,0.008305137
HHS Region 2,Season peak week,Bin,week,13,14,0.006740015
HHS Region 2,Season peak week,Bin,week,14,15,0.005417934
HHS Region 2,Season peak week,Bin,week,15,16,0.004853545
HHS Region 2,Season peak week,Bin,week,16,17,0.005024374
HHS Region 2,Season peak week,Bin,week,17,18,0.003911703
HHS Region 2,Season peak week,Bin,week,18,19,0.005258062
HHS Region 2,Season peak week,Bin,week,19,20,0.006266859
HHS Region 2,Season peak week,Bin,week,20,21,0.002572324
HHS Region 2,Season peak percentage,Point,percent,NA,NA,3
HHS Region 2,Season peak percentage,Bin,percent,0,0.1,0.000149885
HHS Region 2,Season peak percentage,Bin,percent,0.1,0.2,0.000155612
HHS Region 2,Season peak percentage,Bin,percent,0.2,0.3,0.00016132
HHS Region 2,Season peak percentage,Bin,percent,0.3,0.4,0.000166817
HHS Region 2,Season peak percentage,Bin,percent,0.4,0.5,0.000172307
HHS Region 2,Season peak percentage,Bin,percent,0.5,0.6,0.000178032
HHS Region 2,Season peak percentage,Bin,percent,0.6,0.7,0.000184124
HHS Region 2,Season peak percentage,Bin,percent,0.7,0.8,0.00019058
HHS Region 2,Season peak percentage,Bin,percent,0.8,0.9,0.000199317
HHS Region 2,Season peak percentage,Bin,percent,0.9,1,0.000214222
HHS Region 2,Season peak percentage,Bin,percent,1,1.1,0.000246809
HHS Region 2,Season peak percentage,Bin,percent,1.1,1.2,0.000288488
HHS Region 2,Season peak percentage,Bin,percent,1.2,1.3,0.000339324
HHS Region 2,Season peak percentage,Bin,percent,1.3,1.4,0.000369624
HHS Region 2,Season peak percentage,Bin,percent,1.4,1.5,0.000372289
HHS Region 2,Season peak percentage,Bin,percent,1.5,1.6,0.00036582
HHS Region 2,Season peak percentage,Bin,percent,1.6,1.7,0.000367981
HHS Region 2,Season peak percentage,Bin,percent,1.7,1.8,0.000365784
HHS Region 2,Season peak percentage,Bin,percent,1.8,1.9,0.000376917
HHS Region 2,Season peak percentage,Bin,percent,1.9,2,0.000403519
HHS Region 2,Season peak percentage,Bin,percent,2,2.1,0.000449464
HHS Region 2,Season peak percentage,Bin,percent,2.1,2.2,0.000516101
HHS Region 2,Season peak percentage,Bin,percent,2.2,2.3,0.000598796
HHS Region 2,Season peak percentage,Bin,percent,2.3,2.4,0.00072713
HHS Region 2,Season peak percentage,Bin,percent,2.4,2.5,0.000891762
HHS Region 2,Season peak percentage,Bin,percent,2.5,2.6,0.001208886
HHS Region 2,Season peak percentage,Bin,percent,2.6,2.7,0.001444759
HHS Region 2,Season peak percentage,Bin,percent,2.7,2.8,0.001813647
HHS Region 2,Season peak percentage,Bin,percent,2.8,2.9,0.002475601
HHS Region 2,Season peak percentage,Bin,percent,2.9,3,0.003124222
HHS Region 2,Season peak percentage,Bin,percent,3,3.1,0.004152948
HHS Region 2,Season peak percentage,Bin,percent,3.1,3.2,0.005816412
HHS Region 2,Season peak percentage,Bin,percent,3.2,3.3,0.006752935
HHS Region 2,Season peak percentage,Bin,percent,3.3,3.4,0.011020621
HHS Region 2,Season peak percentage,Bin,percent,3.4,3.5,0.015515958
HHS Region 2,Season peak percentage,Bin,percent,3.5,3.6,0.014088714
HHS Region 2,Season peak percentage,Bin,percent,3.6,3.7,0.014784545
HHS Region 2,Season peak percentage,Bin,percent,3.7,3.8,0.015732704
HHS Region 2,Season peak percentage,Bin,percent,3.8,3.9,0.014176526
HHS Region 2,Season peak percentage,Bin,percent,3.9,4,0.01438417
HHS Region 2,Season peak percentage,Bin,percent,4,4.1,0.015124
HHS Region 2,Season peak percentage,Bin,percent,4.1,4.2,0.016252006
HHS Region 2,Season peak percentage,Bin,percent,4.2,4.3,0.016865734
HHS Region 2,Season peak percentage,Bin,percent,4.3,4.4,0.016521871
HHS Region 2,Season peak percentage,Bin,percent,4.4,4.5,0.017185203
HHS Region 2,Season peak percentage,Bin,percent,4.5,4.6,0.01801952
HHS Region 2,Season peak percentage,Bin,percent,4.6,4.7,0.019006381
HHS Region 2,Season peak percentage,Bin,percent,4.7,4.8,0.019696901
HHS Region 2,Season peak percentage,Bin,percent,4.8,4.9,0.020385006
HHS Region 2,Season peak percentage,Bin,percent,4.9,5,0.02091436
HHS Region 2,Season peak percentage,Bin,percent,5,5.1,0.021588293
HHS Region 2,Season peak percentage,Bin,percent,5.1,5.2,0.022298689
HHS Region 2,Season peak percentage,Bin,percent,5.2,5.3,0.02282537
HHS Region 2,Season peak percentage,Bin,percent,5.3,5.4,0.023105956
HHS Region 2,Season peak percentage,Bin,percent,5.4,5.5,0.022976951
HHS Region 2,Season peak percentage,Bin,percent,5.5,5.6,0.022835708
HHS Region 2,Season peak percentage,Bin,percent,5.6,5.7,0.022526716
HHS Region 2,Season peak percentage,Bin,percent,5.7,5.8,0.022010465
HHS Region 2,Season peak percentage,Bin,percent,5.8,5.9,0.02155148
HHS Region 2,Season peak percentage,Bin,percent,5.9,6,0.021159947
HHS Region 2,Season peak percentage,Bin,percent,6,6.1,0.020683081
HHS Region 2,Season peak percentage,Bin,percent,6.1,6.2,0.02006256
HHS Region 2,Season peak percentage,Bin,percent,6.2,6.3,0.019505465
HHS Region 2,Season peak percentage,Bin,percent,6.3,6.4,0.018822241
HHS Region 2,Season peak percentage,Bin,percent,6.4,6.5,0.018047855
HHS Region 2,Season peak percentage,Bin,percent,6.5,6.6,0.017509245
HHS Region 2,Season peak percentage,Bin,percent,6.6,6.7,0.01665315
HHS Region 2,Season peak percentage,Bin,percent,6.7,6.8,0.015924607
HHS Region 2,Season peak percentage,Bin,percent,6.8,6.9,0.015151302
HHS Region 2,Season peak percentage,Bin,percent,6.9,7,0.014266241
HHS Region 2,Season peak percentage,Bin,percent,7,7.1,0.01343504
HHS Region 2,Season peak percentage,Bin,percent,7.1,7.2,0.012515537
HHS Region 2,Season peak percentage,Bin,percent,7.2,7.3,0.011534105
HHS Region 2,Season peak percentage,Bin,percent,7.3,7.4,0.010947074
HHS Region 2,Season peak percentage,Bin,percent,7.4,7.5,0.010397058
HHS Region 2,Season peak percentage,Bin,percent,7.5,7.6,0.009777478
HHS Region 2,Season peak percentage,Bin,percent,7.6,7.7,0.009284198
HHS Region 2,Season peak percentage,Bin,percent,7.7,7.8,0.009103619
HHS Region 2,Season peak percentage,Bin,percent,7.8,7.9,0.008849341
HHS Region 2,Season peak percentage,Bin,percent,7.9,8,0.008453343
HHS Region 2,Season peak percentage,Bin,percent,8,8.1,0.007998646
HHS Region 2,Season peak percentage,Bin,percent,8.1,8.2,0.007579382
HHS Region 2,Season peak percentage,Bin,percent,8.2,8.3,0.007169045
HHS Region 2,Season peak percentage,Bin,percent,8.3,8.4,0.006578984
HHS Region 2,Season peak percentage,Bin,percent,8.4,8.5,0.006124273
HHS Region 2,Season peak percentage,Bin,percent,8.5,8.6,0.005628716
HHS Region 2,Season peak percentage,Bin,percent,8.6,8.7,0.005381193
HHS Region 2,Season peak percentage,Bin,percent,8.7,8.8,0.004947829
HHS Region 2,Season peak percentage,Bin,percent,8.8,8.9,0.004772495
HHS Region 2,Season peak percentage,Bin,percent,8.9,9,0.004721657
HHS Region 2,Season peak percentage,Bin,percent,9,9.1,0.004462349
HHS Region 2,Season peak percentage,Bin,percent,9.1,9.2,0.004433797
HHS Region 2,Season peak percentage,Bin,percent,9.2,9.3,0.004322609
HHS Region 2,Season peak percentage,Bin,percent,9.3,9.4,0.004328663
HHS Region 2,Season peak percentage,Bin,percent,9.4,9.5,0.004359375
HHS Region 2,Season peak percentage,Bin,percent,9.5,9.6,0.004128069
HHS Region 2,Season peak percentage,Bin,percent,9.6,9.7,0.004126034
HHS Region 2,Season peak percentage,Bin,percent,9.7,9.8,0.004031956
HHS Region 2,Season peak percentage,Bin,percent,9.8,9.9,0.003871433
HHS Region 2,Season peak percentage,Bin,percent,9.9,10,0.003815444
HHS Region 2,Season peak percentage,Bin,percent,10,10.1,0.003681917
HHS Region 2,Season peak percentage,Bin,percent,10.1,10.2,0.003364863
HHS Region 2,Season peak percentage,Bin,percent,10.2,10.3,0.003281684
HHS Region 2,Season peak percentage,Bin,percent,10.3,10.4,0.003174068
HHS Region 2,Season peak percentage,Bin,percent,10.4,10.5,0.003051972
HHS Region 2,Season peak percentage,Bin,percent,10.5,10.6,0.002927414
HHS Region 2,Season peak percentage,Bin,percent,10.6,10.7,0.002951503
HHS Region 2,Season peak percentage,Bin,percent,10.7,10.8,0.00293187
HHS Region 2,Season peak percentage,Bin,percent,10.8,10.9,0.002780515
HHS Region 2,Season peak percentage,Bin,percent,10.9,11,0.002820595
HHS Region 2,Season peak percentage,Bin,percent,11,11.1,0.002793337
HHS Region 2,Season peak percentage,Bin,percent,11.1,11.2,0.002673485
HHS Region 2,Season peak percentage,Bin,percent,11.2,11.3,0.002653048
HHS Region 2,Season peak percentage,Bin,percent,11.3,11.4,0.002609829
HHS Region 2,Season peak percentage,Bin,percent,11.4,11.5,0.002539502
HHS Region 2,Season peak percentage,Bin,percent,11.5,11.6,0.002465886
HHS Region 2,Season peak percentage,Bin,percent,11.6,11.7,0.002444484
HHS Region 2,Season peak percentage,Bin,percent,11.7,11.8,0.002307787
HHS Region 2,Season peak percentage,Bin,percent,11.8,11.9,0.002136419
HHS Region 2,Season peak percentage,Bin,percent,11.9,12,0.001985397
HHS Region 2,Season peak percentage,Bin,percent,12,12.1,0.001836209
HHS Region 2,Season peak percentage,Bin,percent,12.1,12.2,0.001683385
HHS Region 2,Season peak percentage,Bin,percent,12.2,12.3,0.001538445
HHS Region 2,Season peak percentage,Bin,percent,12.3,12.4,0.001379692
HHS Region 2,Season peak percentage,Bin,percent,12.4,12.5,0.001229611
HHS Region 2,Season peak percentage,Bin,percent,12.5,12.6,0.001113441
HHS Region 2,Season peak percentage,Bin,percent,12.6,12.7,0.001092334
HHS Region 2,Season peak percentage,Bin,percent,12.7,12.8,0.000952546
HHS Region 2,Season peak percentage,Bin,percent,12.8,12.9,0.000914579
HHS Region 2,Season peak percentage,Bin,percent,12.9,13,0.000851659
HHS Region 2,Season peak percentage,Bin,percent,13,100,0.010332808
HHS Region 2,1 wk ahead,Point,percent,NA,NA,3.610525
HHS Region 2,1 wk ahead,Bin,percent,0,0.1,0.000337556
HHS Region 2,1 wk ahead,Bin,percent,0.1,0.2,0.000337556
HHS Region 2,1 wk ahead,Bin,percent,0.2,0.3,0.000337556
HHS Region 2,1 wk ahead,Bin,percent,0.3,0.4,0.000337556
HHS Region 2,1 wk ahead,Bin,percent,0.4,0.5,0.000337556
HHS Region 2,1 wk ahead,Bin,percent,0.5,0.6,0.000337556
HHS Region 2,1 wk ahead,Bin,percent,0.6,0.7,0.000337556
HHS Region 2,1 wk ahead,Bin,percent,0.7,0.8,0.000337556
HHS Region 2,1 wk ahead,Bin,percent,0.8,0.9,0.000337748
HHS Region 2,1 wk ahead,Bin,percent,0.9,1,0.000338421
HHS Region 2,1 wk ahead,Bin,percent,1,1.1,0.000338421
HHS Region 2,1 wk ahead,Bin,percent,1.1,1.2,0.000338421
HHS Region 2,1 wk ahead,Bin,percent,1.2,1.3,0.000338421
HHS Region 2,1 wk ahead,Bin,percent,1.3,1.4,0.000338421
HHS Region 2,1 wk ahead,Bin,percent,1.4,1.5,0.000338421
HHS Region 2,1 wk ahead,Bin,percent,1.5,1.6,0.000338421
HHS Region 2,1 wk ahead,Bin,percent,1.6,1.7,0.000338422
HHS Region 2,1 wk ahead,Bin,percent,1.7,1.8,0.000349493
HHS Region 2,1 wk ahead,Bin,percent,1.8,1.9,0.00035012
HHS Region 2,1 wk ahead,Bin,percent,1.9,2,0.000350128
HHS Region 2,1 wk ahead,Bin,percent,2,2.1,0.000350148
HHS Region 2,1 wk ahead,Bin,percent,2.1,2.2,0.000369654
HHS Region 2,1 wk ahead,Bin,percent,2.2,2.3,0.000419248
HHS Region 2,1 wk ahead,Bin,percent,2.3,2.4,0.000816594
HHS Region 2,1 wk ahead,Bin,percent,2.4,2.5,0.001073536
HHS Region 2,1 wk ahead,Bin,percent,2.5,2.6,0.002129137
HHS Region 2,1 wk ahead,Bin,percent,2.6,2.7,0.003226477
HHS Region 2,1 wk ahead,Bin,percent,2.7,2.8,0.007460111
HHS Region 2,1 wk ahead,Bin,percent,2.8,2.9,0.010891324
HHS Region 2,1 wk ahead,Bin,percent,2.9,3,0.015597944
HHS Region 2,1 wk ahead,Bin,percent,3,3.1,0.023946729
HHS Region 2,1 wk ahead,Bin,percent,3.1,3.2,0.034084556
HHS Region 2,1 wk ahead,Bin,percent,3.2,3.3,0.047814074
HHS Region 2,1 wk ahead,Bin,percent,3.3,3.4,0.067855696
HHS Region 2,1 wk ahead,Bin,percent,3.4,3.5,0.095989745
HHS Region 2,1 wk ahead,Bin,percent,3.5,3.6,0.118913715
HHS Region 2,1 wk ahead,Bin,percent,3.6,3.7,0.125529094
HHS Region 2,1 wk ahead,Bin,percent,3.7,3.8,0.117616787
HHS Region 2,1 wk ahead,Bin,percent,3.8,3.9,0.089441393
HHS Region 2,1 wk ahead,Bin,percent,3.9,4,0.063483506
HHS Region 2,1 wk ahead,Bin,percent,4,4.1,0.043308819
HHS Region 2,1 wk ahead,Bin,percent,4.1,4.2,0.027050001
HHS Region 2,1 wk ahead,Bin,percent,4.2,4.3,0.018926392
HHS Region 2,1 wk ahead,Bin,percent,4.3,4.4,0.013388973
HHS Region 2,1 wk ahead,Bin,percent,4.4,4.5,0.011042162
HHS Region 2,1 wk ahead,Bin,percent,4.5,4.6,0.007189764
HHS Region 2,1 wk ahead,Bin,percent,4.6,4.7,0.003814244
HHS Region 2,1 wk ahead,Bin,percent,4.7,4.8,0.004766933
HHS Region 2,1 wk ahead,Bin,percent,4.8,4.9,0.002100445
HHS Region 2,1 wk ahead,Bin,percent,4.9,5,0.002771001
HHS Region 2,1 wk ahead,Bin,percent,5,5.1,0.00151019
HHS Region 2,1 wk ahead,Bin,percent,5.1,5.2,0.001541212
HHS Region 2,1 wk ahead,Bin,percent,5.2,5.3,0.001188228
HHS Region 2,1 wk ahead,Bin,percent,5.3,5.4,0.000593325
HHS Region 2,1 wk ahead,Bin,percent,5.4,5.5,0.000730948
HHS Region 2,1 wk ahead,Bin,percent,5.5,5.6,0.00052421
HHS Region 2,1 wk ahead,Bin,percent,5.6,5.7,0.00044442
HHS Region 2,1 wk ahead,Bin,percent,5.7,5.8,0.000472246
HHS Region 2,1 wk ahead,Bin,percent,5.8,5.9,0.000345934
HHS Region 2,1 wk ahead,Bin,percent,5.9,6,0.000345934
HHS Region 2,1 wk ahead,Bin,percent,6,6.1,0.000345934
HHS Region 2,1 wk ahead,Bin,percent,6.1,6.2,0.000345934
HHS Region 2,1 wk ahead,Bin,percent,6.2,6.3,0.00035455
HHS Region 2,1 wk ahead,Bin,percent,6.3,6.4,0.000369062
HHS Region 2,1 wk ahead,Bin,percent,6.4,6.5,0.000369062
HHS Region 2,1 wk ahead,Bin,percent,6.5,6.6,0.00035171
HHS Region 2,1 wk ahead,Bin,percent,6.6,6.7,0.000341952
HHS Region 2,1 wk ahead,Bin,percent,6.7,6.8,0.000341952
HHS Region 2,1 wk ahead,Bin,percent,6.8,6.9,0.000341952
HHS Region 2,1 wk ahead,Bin,percent,6.9,7,0.000341952
HHS Region 2,1 wk ahead,Bin,percent,7,7.1,0.000341952
HHS Region 2,1 wk ahead,Bin,percent,7.1,7.2,0.000341952
HHS Region 2,1 wk ahead,Bin,percent,7.2,7.3,0.000338434
HHS Region 2,1 wk ahead,Bin,percent,7.3,7.4,0.00033818
HHS Region 2,1 wk ahead,Bin,percent,7.4,7.5,0.00033818
HHS Region 2,1 wk ahead,Bin,percent,7.5,7.6,0.00033818
HHS Region 2,1 wk ahead,Bin,percent,7.6,7.7,0.00033818
HHS Region 2,1 wk ahead,Bin,percent,7.7,7.8,0.00033818
HHS Region 2,1 wk ahead,Bin,percent,7.8,7.9,0.00033818
HHS Region 2,1 wk ahead,Bin,percent,7.9,8,0.00033818
HHS Region 2,1 wk ahead,Bin,percent,8,8.1,0.000338179
HHS Region 2,1 wk ahead,Bin,percent,8.1,8.2,0.000338179
HHS Region 2,1 wk ahead,Bin,percent,8.2,8.3,0.000338179
HHS Region 2,1 wk ahead,Bin,percent,8.3,8.4,0.000338179
HHS Region 2,1 wk ahead,Bin,percent,8.4,8.5,0.000338179
HHS Region 2,1 wk ahead,Bin,percent,8.5,8.6,0.000338179
HHS Region 2,1 wk ahead,Bin,percent,8.6,8.7,0.000338179
HHS Region 2,1 wk ahead,Bin,percent,8.7,8.8,0.000338179
HHS Region 2,1 wk ahead,Bin,percent,8.8,8.9,0.000338179
HHS Region 2,1 wk ahead,Bin,percent,8.9,9,0.00033818
HHS Region 2,1 wk ahead,Bin,percent,9,9.1,0.00033818
HHS Region 2,1 wk ahead,Bin,percent,9.1,9.2,0.00033818
HHS Region 2,1 wk ahead,Bin,percent,9.2,9.3,0.00033818
HHS Region 2,1 wk ahead,Bin,percent,9.3,9.4,0.00033818
HHS Region 2,1 wk ahead,Bin,percent,9.4,9.5,0.00033818
HHS Region 2,1 wk ahead,Bin,percent,9.5,9.6,0.00033818
HHS Region 2,1 wk ahead,Bin,percent,9.6,9.7,0.00033818
HHS Region 2,1 wk ahead,Bin,percent,9.7,9.8,0.000338179
HHS Region 2,1 wk ahead,Bin,percent,9.8,9.9,0.000338179
HHS Region 2,1 wk ahead,Bin,percent,9.9,10,0.000338179
HHS Region 2,1 wk ahead,Bin,percent,10,10.1,0.000338179
HHS Region 2,1 wk ahead,Bin,percent,10.1,10.2,0.000338179
HHS Region 2,1 wk ahead,Bin,percent,10.2,10.3,0.000338179
HHS Region 2,1 wk ahead,Bin,percent,10.3,10.4,0.000338179
HHS Region 2,1 wk ahead,Bin,percent,10.4,10.5,0.000338179
HHS Region 2,1 wk ahead,Bin,percent,10.5,10.6,0.000338179
HHS Region 2,1 wk ahead,Bin,percent,10.6,10.7,0.000338179
HHS Region 2,1 wk ahead,Bin,percent,10.7,10.8,0.000338179
HHS Region 2,1 wk ahead,Bin,percent,10.8,10.9,0.000338179
HHS Region 2,1 wk ahead,Bin,percent,10.9,11,0.000338179
HHS Region 2,1 wk ahead,Bin,percent,11,11.1,0.000338179
HHS Region 2,1 wk ahead,Bin,percent,11.1,11.2,0.000338179
HHS Region 2,1 wk ahead,Bin,percent,11.2,11.3,0.000338179
HHS Region 2,1 wk ahead,Bin,percent,11.3,11.4,0.000338179
HHS Region 2,1 wk ahead,Bin,percent,11.4,11.5,0.00033818
HHS Region 2,1 wk ahead,Bin,percent,11.5,11.6,0.00033818
HHS Region 2,1 wk ahead,Bin,percent,11.6,11.7,0.00033818
HHS Region 2,1 wk ahead,Bin,percent,11.7,11.8,0.00033818
HHS Region 2,1 wk ahead,Bin,percent,11.8,11.9,0.00033818
HHS Region 2,1 wk ahead,Bin,percent,11.9,12,0.00033818
HHS Region 2,1 wk ahead,Bin,percent,12,12.1,0.00033818
HHS Region 2,1 wk ahead,Bin,percent,12.1,12.2,0.00033818
HHS Region 2,1 wk ahead,Bin,percent,12.2,12.3,0.000338126
HHS Region 2,1 wk ahead,Bin,percent,12.3,12.4,0.000338067
HHS Region 2,1 wk ahead,Bin,percent,12.4,12.5,0.000338067
HHS Region 2,1 wk ahead,Bin,percent,12.5,12.6,0.000338067
HHS Region 2,1 wk ahead,Bin,percent,12.6,12.7,0.000338067
HHS Region 2,1 wk ahead,Bin,percent,12.7,12.8,0.000338067
HHS Region 2,1 wk ahead,Bin,percent,12.8,12.9,0.000338067
HHS Region 2,1 wk ahead,Bin,percent,12.9,13,0.000338067
HHS Region 2,1 wk ahead,Bin,percent,13,100,0.000338067
HHS Region 2,2 wk ahead,Point,percent,NA,NA,3.818018875
HHS Region 2,2 wk ahead,Bin,percent,0,0.1,0.000360767
HHS Region 2,2 wk ahead,Bin,percent,0.1,0.2,0.000360769
HHS Region 2,2 wk ahead,Bin,percent,0.2,0.3,0.000360773
HHS Region 2,2 wk ahead,Bin,percent,0.3,0.4,0.000360778
HHS Region 2,2 wk ahead,Bin,percent,0.4,0.5,0.000360786
HHS Region 2,2 wk ahead,Bin,percent,0.5,0.6,0.000360798
HHS Region 2,2 wk ahead,Bin,percent,0.6,0.7,0.000402613
HHS Region 2,2 wk ahead,Bin,percent,0.7,0.8,0.000416643
